Node-A Node-B 1
Node-B Node-C 2
Node-A Node-D 7
Node-A Node-C 9
Artificial-Node-0 Node-A 10
Artificial-Node-0 Node-C 10
Artificial-Node-0 Node-B 10
Artificial-Node-1 Node-A 11
Artificial-Node-1 Artificial-Node-0 11
Artificial-Node-1 Node-C 11
Artificial-Node-2 Node-A 12
Artificial-Node-2 Artificial-Node-0 12
Artificial-Node-2 Node-C 12
Artificial-Node-3 Node-C 13
Artificial-Node-3 Node-A 13
Artificial-Node-3 Node-D 13
Artificial-Node-4 Node-B 14
Artificial-Node-4 Artificial-Node-3 14
Artificial-Node-4 Artificial-Node-2 14
Artificial-Node-5 Artificial-Node-2 15
Artificial-Node-5 Artificial-Node-4 15
Artificial-Node-5 Node-B 15
Artificial-Node-6 Artificial-Node-3 16
Artificial-Node-6 Node-A 16
Artificial-Node-6 Artificial-Node-4 16
Artificial-Node-7 Artificial-Node-0 17
Artificial-Node-7 Node-B 17
Artificial-Node-7 Artificial-Node-4 17
Artificial-Node-8 Artificial-Node-3 18
Artificial-Node-8 Artificial-Node-2 18
Artificial-Node-8 Artificial-Node-7 18
Artificial-Node-9 Artificial-Node-2 19
Artificial-Node-9 Artificial-Node-0 19
Artificial-Node-9 Node-B 19
Artificial-Node-10 Artificial-Node-0 20
Artificial-Node-10 Artificial-Node-4 20
Artificial-Node-10 Node-D 20
Artificial-Node-11 Artificial-Node-0 21
Artificial-Node-11 Artificial-Node-8 21
Artificial-Node-11 Artificial-Node-5 21
Artificial-Node-12 Node-A 22
Artificial-Node-12 Artificial-Node-1 22
Artificial-Node-12 Artificial-Node-2 22
Artificial-Node-13 Artificial-Node-0 23
Artificial-Node-13 Node-B 23
Artificial-Node-13 Artificial-Node-9 23
Artificial-Node-14 Artificial-Node-11 24
Artificial-Node-14 Artificial-Node-0 24
Artificial-Node-14 Artificial-Node-8 24
Artificial-Node-15 Artificial-Node-11 25
Artificial-Node-15 Artificial-Node-2 25
Artificial-Node-15 Artificial-Node-14 25
Artificial-Node-16 Node-A 26
Artificial-Node-16 Artificial-Node-13 26
Artificial-Node-16 Artificial-Node-3 26
Artificial-Node-17 Node-B 27
Artificial-Node-17 Artificial-Node-14 27
Artificial-Node-17 Artificial-Node-10 27
Artificial-Node-18 Artificial-Node-9 28
Artificial-Node-18 Artificial-Node-14 28
Artificial-Node-18 Artificial-Node-10 28
Artificial-Node-19 Artificial-Node-13 29
Artificial-Node-19 Artificial-Node-17 29
Artificial-Node-19 Artificial-Node-9 29
Artificial-Node-20 Artificial-Node-5 30
Artificial-Node-20 Artificial-Node-8 30
Artificial-Node-20 Artificial-Node-15 30
Artificial-Node-21 Artificial-Node-3 31
Artificial-Node-21 Artificial-Node-10 31
Artificial-Node-21 Node-B 31
Artificial-Node-22 Artificial-Node-2 32
Artificial-Node-22 Artificial-Node-14 32
Artificial-Node-22 Artificial-Node-12 32
Artificial-Node-23 Artificial-Node-13 33
Artificial-Node-23 Artificial-Node-9 33
Artificial-Node-23 Artificial-Node-2 33
Artificial-Node-24 Artificial-Node-14 34
Artificial-Node-24 Artificial-Node-17 34
Artificial-Node-24 Node-B 34
Artificial-Node-25 Artificial-Node-5 35
Artificial-Node-25 Artificial-Node-18 35
Artificial-Node-25 Node-B 35
Artificial-Node-26 Node-B 36
Artificial-Node-26 Artificial-Node-24 36
Artificial-Node-26 Artificial-Node-15 36
Artificial-Node-27 Artificial-Node-24 37
Artificial-Node-27 Artificial-Node-5 37
Artificial-Node-27 Artificial-Node-2 37
Artificial-Node-28 Artificial-Node-27 38
Artificial-Node-28 Node-B 38
Artificial-Node-28 Artificial-Node-12 38
Artificial-Node-29 Artificial-Node-27 39
Artificial-Node-29 Artificial-Node-1 39
Artificial-Node-29 Artificial-Node-13 39
Artificial-Node-30 Artificial-Node-8 40
Artificial-Node-30 Artificial-Node-26 40
Artificial-Node-30 Artificial-Node-19 40
Artificial-Node-31 Artificial-Node-20 41
Artificial-Node-31 Artificial-Node-3 41
Artificial-Node-31 Artificial-Node-23 41
Artificial-Node-32 Node-C 42
Artificial-Node-32 Artificial-Node-14 42
Artificial-Node-32 Artificial-Node-9 42
Artificial-Node-33 Artificial-Node-10 43
Artificial-Node-33 Artificial-Node-2 43
Artificial-Node-33 Artificial-Node-19 43
Artificial-Node-34 Artificial-Node-0 44
Artificial-Node-34 Artificial-Node-14 44
Artificial-Node-34 Artificial-Node-33 44
Artificial-Node-35 Artificial-Node-17 45
Artificial-Node-35 Node-B 45
Artificial-Node-35 Artificial-Node-26 45
Artificial-Node-36 Node-C 46
Artificial-Node-36 Artificial-Node-35 46
Artificial-Node-36 Artificial-Node-11 46
Artificial-Node-37 Artificial-Node-4 47
Artificial-Node-37 Node-C 47
Artificial-Node-37 Artificial-Node-11 47
Artificial-Node-38 Artificial-Node-18 48
Artificial-Node-38 Artificial-Node-5 48
Artificial-Node-38 Artificial-Node-32 48
Artificial-Node-39 Artificial-Node-24 49
Artificial-Node-39 Artificial-Node-10 49
Artificial-Node-39 Artificial-Node-22 49
Artificial-Node-40 Artificial-Node-33 50
Artificial-Node-40 Artificial-Node-38 50
Artificial-Node-40 Artificial-Node-1 50
Artificial-Node-41 Artificial-Node-13 51
Artificial-Node-41 Artificial-Node-11 51
Artificial-Node-41 Artificial-Node-16 51
Artificial-Node-42 Artificial-Node-2 52
Artificial-Node-42 Artificial-Node-25 52
Artificial-Node-42 Artificial-Node-33 52
Artificial-Node-43 Artificial-Node-0 53
Artificial-Node-43 Artificial-Node-20 53
Artificial-Node-43 Artificial-Node-30 53
Artificial-Node-44 Artificial-Node-39 54
Artificial-Node-44 Artificial-Node-9 54
Artificial-Node-44 Artificial-Node-37 54
Artificial-Node-45 Artificial-Node-30 55
Artificial-Node-45 Artificial-Node-22 55
Artificial-Node-45 Artificial-Node-20 55
Artificial-Node-46 Artificial-Node-17 56
